outlet_name,postal_code,outlet_type,planning_area,region,neighborhood_type,pa_population,n_outlets_at_postal,shared_postal,latitude,longitude,res_area_500m,com_area_500m,mixed_area_500m,inst_area_500m,open_area_500m,hdb_blocks_500m,rc_ratio_500m,res_area_1000m,com_area_1000m,mixed_area_1000m,inst_area_1000m,open_area_1000m,hdb_blocks_1000m,rc_ratio_1000m,res_area_1500m,com_area_1500m,mixed_area_1500m,inst_area_1500m,open_area_1500m,hdb_blocks_1500m,rc_ratio_1500m,open_hours_daily,g1_wins_hist,g2_wins_hist,combined_wins_hist,first_draw,last_draw,draws_i,hdb_proxy,com_area_proxy,volume_proxy,is_closed,exposure,p_share,expected_wins,win_rate_per_draw,win_share,std_residual,exposure_hdb,expected_wins_hdb,std_residual_hdb
Singapore Pools Empress Road Branch,260008,Branch,BUKIT TIMAH,CENTRAL REGION,residential,77860,1,0,1.31641190098174,103.805373811937,638215,3807,0,8019,2086,10,0.9941,2158483,3807,9277,71658,87223,10,0.9961,4087306,48620,33212,462112,1002496,59,0.9844,12.0,4,27,31,1901,3988,2282,10.0,3807.0,12.037335326437345,1,27469.19921493002,0.0001065407400043186,1.9650374086396523,0.013584574934268186,0.0016807633918889612,20.71265920443742,22820.0,3.2330152853909033,15.442757163450151
Singapore Pools Everton Park Branch,080007,,OUTRAM,CENTRAL REGION,mixed,18340,1,0,1.27692435153003,103.838679504443,218842,107612,30056,179180,60812,43,0.656,528029,497630,68507,356763,174337,75,0.5139,1575280,882486,136560,498967,275474,248,0.6335,0.0,4,30,34,2056,4046,2127,75.0,497630.0,341.3092142093555,1,725964.6986232991,0.0028156924271130583,51.93263112567325,0.015984955336154207,0.0018434179136846672,-2.4884209669460486,159525.0,22.60064695013076,2.3978376157752823
Singapore Pools Fajar Road Branch,670445,Branch,BUKIT PANJANG,WEST REGION,residential,138270,1,0,1.38358032362676,103.770768501474,463647,0,12889,95001,53855,102,0.9865,1247814,14731,74729,147526,338975,332,0.961,2273368,18647,117139,246949,1232851,438,0.9679,12.0,6,39,45,2048,4124,2135,332.0,14731.0,339.88336923923,1,725650.993325756,0.002814475704547467,51.910189894673486,0.02107728337236534,0.002439817826935589,-0.9590995192966975,708820.0,100.42181834315426,-5.530529714674203
Singapore Pools Funan Branch,179105,Branch,DOWNTOWN CORE,CENTRAL REGION,commercial,3190,1,0,1.29134759697794,103.849989790085,0,182734,0,134099,355828,0,0.0,42379,883797,121869,362571,530293,16,0.0986,723072,1593321,305897,502540,794878,54,0.3341,11.0,6,12,18,3610,4160,573,16.0,883797.0,488.9684395848035,0,280178.9158820924,0.0010866887235453726,20.04288681707085,0.031413612565445025,0.0009759271307742355,-0.4563143945288805,9168.0,1.2988730997573972,14.654210130569105
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,640762,,JURONG WEST,WEST REGION,mixed,262730,1,0,1.34874357136408,103.697732091001,432555,13751,0,81047,14157,84,0.9692,1292992,760665,10155,237182,83313,285,0.629,2336684,1271025,74189,402233,269338,517,0.6447,0.0,17,78,95,1760,4073,2423,285.0,760665.0,692.073726315856,1,1676894.638863319,0.006503924425895491,119.95838211121644,0.039207593891869584,0.005150726523530687,-2.2787733383560664,690555.0,97.8341310430813,-0.2865330555497648
Singapore Pools Geylang Bahru Branch,330057,Branch,KALLANG,CENTRAL REGION,mixed,101290,1,0,1.32353780675049,103.86914775647,335698,77591,8020,63000,20419,49,0.8063,1091222,620991,50558,201957,104393,107,0.6334,2676822,1313874,52519,563700,199499,362,0.6685,12.0,6,38,44,2183,4178,2000,107.0,620991.0,439.326477987826,0,878652.9559756521,0.0034079018978371927,62.85534260370918,0.022,0.0023855996530036867,-2.378281891020657,214000.0,30.318372965541336,2.4847620284545533
Singapore Pools Geylang Rd Branch,389233,,KALLANG,CENTRAL REGION,mixed,101290,1,0,1.31130947616377,103.874198645525,190024,157879,1961,37732,44282,31,0.5459,668505,528179,5373,77239,649128,65,0.5584,1839303,1231318,47428,252442,772397,206,0.5975,0.0,4,19,23,1836,3551,2347,65.0,528179.0,347.6576662417522,1,815952.5426693924,0.0031647150331616932,58.37000407163427,0.0097997443544951,0.0012470180004337454,-4.629565660392112,152555.0,21.61317470915028,0.2983063313261654
Singapore Pools Ghim Moh Branch,270021,Branch,QUEENSTOWN,CENTRAL REGION,residential,95930,1,0,1.31010302594118,103.788545950724,395723,45719,21013,15740,53537,50,0.8784,1573016,273341,46930,168505,166194,108,0.8432,3368062,462432,63284,772611,265212,162,0.8731,12.0,11,52,63,1691,4170,2492,108.0,273341.0,254.27982019009994,0,633665.3119137291,0.002457704380754663,45.329899598639,0.025280898876404494,0.0034157449577098243,2.624500371637888,269136.0,38.129745918009036,4.027617938853505
Singapore Pools Great World City Branch,237994,,RIVER VALLEY,CENTRAL REGION,residential,10070,1,0,1.29380235105066,103.831757911057,384847,21668,38813,92866,21425,7,0.9078,1705886,174564,63973,182830,61746,97,0.8938,3389630,643829,266161,384771,258091,244,0.8193,0.0,1,25,26,2615,3941,1568,97.0,174564.0,190.41880849072993,1,298576.6917134645,0.00115804546882838,21.358990627070643,0.016581632653061226,0.0014096725222294514,1.0042043144410098,152096.0,21.54814604937839,0.9590383035164464
Singapore Pools Holland Drive Branch,270046,Branch,QUEENSTOWN,CENTRAL REGION,residential,95930,1,0,1.30878949399241,103.792695569227,290562,99992,36967,15740,72988,44,0.7229,1569490,368362,57215,154703,145070,130,0.801,3934725,545378,63284,484688,297923,191,0.873,12.0,12,81,93,1945,4162,2238,130.0,368362.0,327.130789471267,0,732118.7068366956,0.002839561073006876,52.372864430538826,0.04155495978552279,0.0050422901756668834,5.613878894889505,290940.0,41.218819769133624,8.065367646411127
Singapore Pools Hougang N1 Branch,530106,Branch,HOUGANG,NORTH-EAST REGION,mixed,227560,1,0,1.3537029714401,103.890680792553,261690,387136,6463,31050,19622,47,0.4043,1015901,1054033,83797,180993,88410,118,0.4911,2371483,2063370,138037,341266,124856,177,0.5337,12.0,31,101,132,1580,4177,2603,118.0,1054033.0,682.0710969610545,0,1775431.065389625,0.0068861031606067625,127.00728669423113,0.050710718401844025,0.0071567989590110605,0.44301895610748576,307154.0,43.515932382513476,13.413463515872186
Singapore Pools Hougang N2 Branch,530211,Branch,HOUGANG,NORTH-EAST REGION,residential,227560,1,0,1.35962289225618,103.887717332865,468390,0,94892,48720,21025,41,0.9158,1813159,509915,113837,176596,99945,133,0.7674,3413360,1501585,185811,362320,272795,280,0.6874,12.0,14,76,90,1917,4177,2266,133.0,509915.0,405.8835941634618,0,919732.2243744044,0.0035672300100182104,65.79399030477587,0.03971756398940865,0.004879635653871178,2.9842148670795074,301378.0,42.69761966172391,7.23904312046458
Singapore Pools Hougang N3 Branch,530322,Branch,HOUGANG,NORTH-EAST REGION,mixed,227560,1,0,1.36709855359263,103.89697867894,404200,136577,5286,30400,28772,59,0.745,1112772,840461,63542,136903,220228,166,0.5675,2177150,1742675,151972,350458,358398,338,0.5534,12.0,14,45,59,2006,4158,2177,166.0,840461.0,615.7769597564638,0,1340546.4413898217,0.0051993801769874915,95.89736798435729,0.027101515847496555,0.0031988722619822165,-3.767836455031945,361382.0,51.19866476183766,1.090283961016945
Singapore Pools IMM Branch,609601,Branch,BUKIT BATOK,WEST REGION,commercial,158030,1,0,1.33487526118006,103.746894773008,553,292975,0,63528,40347,14,0.0019,398597,868603,55941,122930,75291,87,0.3224,1350286,1561972,99906,250659,279924,221,0.4649,12.0,11,60,71,2543,4182,1640,87.0,868603.0,551.8372935512103,0,905013.1614239849,0.0035101413469436965,64.74104700302954,0.043292682926829265,0.0038494903491650403,0.7778786124119271,142680.0,20.21413763889457,11.295753905362215
Singapore Pools Jalan Batu Branch,431007,Branch,MARINE PARADE,CENTRAL REGION,residential,46220,1,0,1.30237002555566,103.88359641393,324215,3808,0,74415,55425,22,0.9884,1191105,44099,0,169505,659286,76,0.9643,2342952,335895,3412,195750,1211293,81,0.8741,12.0,5,36,41,2140,4142,2043,76.0,44099.0,99.59980314172853,0,203482.3978185514,0.0007892172273321525,14.55632254091422,0.020068526676456193,0.0022229451312079807,6.931001873221829,155268.0,21.997538007540527,4.051565218451319
Singapore Pools Jalan Tiga Branch,390043,Branch,GEYLANG,CENTRAL REGION,residential,110110,1,0,1.30813368626522,103.884729523853,413429,20137,0,41477,21997,62,0.9536,1388700,266063,3412,192767,186662,84,0.8385,3091060,599707,29514,390964,771560,176,0.8348,12.0,12,65,77,2144,4178,2039,84.0,266063.0,226.38496163853415,0,461598.9367809711,0.0017903358567191718,33.02095454132841,0.03776360961255518,0.004174799392756452,7.6533396480767095,171276.0,24.26546564507504,10.705348275834577
Singapore Pools Jurong East Branch,600351,Branch,TENGAH,WEST REGION,residential,10,1,0,1.34483235593159,103.730778253202,363418,0,43091,65516,225945,43,0.947,933896,0,128848,238686,543934,142,0.9394,2836159,2365,243477,611497,1412485,449,0.9597,12.0,15,83,98,1605,4179,2578,142.0,0.0,142.0,0,366076.0,0.001419845101149604,26.187623045603296,0.03801396431342126,0.0053133810453263935,14.0330237895292,366076.0,51.86368552211921,6.406358100628545
Singapore Pools Jurong West N2 Branch,640276,Branch,JURONG WEST,WEST REGION,mixed,262730,1,0,1.35360972722828,103.703730685947,178020,316323,0,71583,39074,30,0.3601,728781,1325587,0,186811,65106,134,0.3547,1792744,1848477,42009,418647,1802032,350,0.4924,12.0,8,37,45,1972,3975,2211,134.0,1325587.0,843.3945950528242,1,1864745.4496617944,0.0072325137173518995,133.39648300283844,0.0203527815468114,0.002439817826935589,-7.653547756826089,296274.0,41.97451229903175,0.46698460384071144
Singapore Pools Jurong West N4 Branch,640498,Branch,TENGAH,WEST REGION,residential,10,1,0,1.34833335760515,103.724307319237,374619,0,40924,108569,86612,72,0.9508,1407192,0,130874,287248,240592,218,0.9575,2756676,272676,201480,619524,1301935,404,0.8844,12.0,17,103,120,2139,4171,2044,218.0,0.0,218.0,0,445592.0,0.001728252106970832,31.875881860970026,0.05870841487279843,0.006506180871828237,15.608590245900517,445592.0,63.1290861984182,7.157732356081756
Singapore Pools Jurong West N5 Branch,640508,Branch,JURONG WEST,WEST REGION,residential,262730,1,0,1.34872718063365,103.718715391434,649973,0,46859,81056,25440,87,0.9664,1532549,134820,129792,322581,171821,229,0.8889,2327384,1014169,196125,612717,395796,379,0.6856,12.0,20,118,138,2143,4170,2040,229.0,134820.0,301.14960565019254,0,614345.1955263928,0.0023827702889098012,43.94781520865237,0.06764705882352941,0.007482108002602472,14.187316050490164,467160.0,66.18472483449669,8.827504447524852
Singapore Pools King George's Ave Branch,200803,Branch,KALLANG,CENTRAL REGION,mixed,101290,1,0,1.30811749102335,103.861188606169,196619,154578,57365,66015,59302,39,0.5515,593140,856977,102623,158830,181347,96,0.415,1554345,1295205,197017,310988,405898,223,0.5425,12.0,29,68,97,1883,4155,2300,96.0,856977.0,554.6155807838974,0,1275615.835802964,0.004947543393758935,91.2524903544898,0.04217391304347826,0.005259162871394492,0.6016685985754834,220800.0,31.281760517717416,11.750066572727306
Singapore Pools LOT One Branch,689812,Authorised Retailer (FairPrice),CHOA CHU KANG,WEST REGION,residential,192070,3,1,1.38493874036122,103.745022476677,405645,17623,0,20208,130652,62,0.9584,1259567,48764,39224,179594,243694,285,0.9493,2732545,67371,47724,533903,409848,538,0.968,11.0,6,21,27,3713,4144,470,285.0,48764.0,311.09630151257966,0,146215.26171091243,0.0005671036152425896,10.459659079534323,0.0574468085106383,0.0014638906961613532,5.1142940211534365,133950.0,18.977318031468513,1.84162905685286
Singapore Pools Lengkok Bahru Branch,152063,Branch,TANGLIN,CENTRAL REGION,residential,21810,1,0,1.28907506834277,103.815318433481,326641,87296,20719,102511,24334,51,0.7753,1301627,387944,85048,297351,235956,178,0.7574,3068228,671035,162293,490958,681762,378,0.8072,12.0,5,41,46,2176,4050,2007,178.0,387944.0,385.61019592314415,1,773919.6632177503,0.0030016882901448714,55.36313882343201,0.0229197807673144,0.002494036000867491,-1.2583779805141952,357246.0,50.612698450690566,-0.648373591812375
Singapore Pools Lorong 25A Geylang Branch,388251,Branch,GEYLANG,CENTRAL REGION,residential,110110,1,0,1.31549499038814,103.883256085887,376906,129308,3408,62504,7925,22,0.7429,1366174,505268,9329,218281,73368,137,0.7289,2776955,1196935,29514,417720,266162,266,0.6973,12.0,17,85,102,2151,4173,2032,137.0,505268.0,407.39672858375224,0,827830.1524821846,0.003210782970164008,59.219681101704964,0.05019685039370079,0.005530253741054001,5.559183189812134,278384.0,39.43995298896851,9.961594795478792
Singapore Pools Lorong Lew Lian Branch,531002,Branch,SERANGOON,NORTH-EAST REGION,residential,116900,1,0,1.35060795612848,103.875680063863,469141,19983,28901,46346,15719,49,0.9335,1896161,19983,121062,210972,132419,162,0.9605,4311579,80126,152966,687451,327243,272,0.9655,12.0,4,36,40,2164,4160,2019,162.0,19983.0,172.69400363230824,0,348669.19333363033,0.001352331882113384,24.942409233699255,0.01981178801386825,0.002168726957276079,3.014992870526335,327078.0,46.338657910389394,-0.9311627374668036
Singapore Pools Lucky Plaza Branch,238863,Branch,ORCHARD,CENTRAL REGION,mixed,920,1,0,1.30450604646634,103.833962339817,190944,259655,29829,15202,8739,0,0.4285,1308759,469272,75524,139916,55643,0,0.7265,3252781,632509,158648,761879,111408,0,0.824,12.0,7,68,75,2989,4170,1194,0.0,469272.0,251.13328692091045,0,299853.1445835671,0.0011629962587038803,21.45030299553437,0.06281407035175879,0.004066363044892648,11.562195336638956,0.0,0.0,
Singapore Pools New Upper Changi Branch,462026,Branch,BEDOK,EAST REGION,residential,276990,1,0,1.3233383625591,103.934207271148,260046,75980,117386,18402,79633,76,0.703,1666252,387331,198149,163215,157974,212,0.784,4299277,477148,344552,404028,249835,407,0.8732,12.0,15,48,63,1672,4177,2511,212.0,387331.0,419.2821458692681,0,1052817.4682777321,0.004083408157701861,75.31438006065314,0.025089605734767026,0.0034157449577098243,-1.4189712634520177,532332.0,75.41794447426426,-1.4299220653118754
Singapore Pools Northpoint City Branch,769098,Branch,YISHUN,NORTH REGION,residential,221610,2,1,1.42969848626288,103.835776491468,351355,14894,79431,51094,61080,77,0.8775,1381402,16937,172486,357443,214726,348,0.9343,2981205,508015,235256,524027,470758,610,0.832,11.0,2,15,17,3941,4179,242,348.0,16937.0,357.063921309133,0,86409.46895681017,0.0003351436892647038,6.181390204798197,0.07024793388429752,0.0009217089568423336,4.35139368537261,84216.0,11.931271484420698,1.4674241659055878
Singapore Pools Pasir Ris N2 Branch,510259,Branch,PASIR RIS,EAST REGION,residential,147110,1,0,1.36645364010349,103.964598499523,369248,163490,15662,62774,35115,71,0.6876,1603717,451979,48784,137355,102923,225,0.7736,3005274,912317,114064,952380,166525,432,0.7596,12.0,14,84,98,1690,4160,2493,225.0,451979.0,466.87885040920014,0,1163928.974070136,0.004514360001528554,83.26285586819264,0.03931006819093462,0.0053133810453263935,1.6150563497636452,560925.0,79.46884745652464,2.0787581926535625
Singapore Pools Pasir Ris N7 Branch,510735,Branch,PASIR RIS,EAST REGION,mixed,147110,1,0,1.37966812044177,103.936574613663,386507,135296,13001,91998,13274,97,0.7349,929059,1054303,32965,169042,111204,279,0.4689,1723536,2059923,56801,212912,413365,353,0.4562,12.0,11,58,69,1709,4173,2474,279.0,1054303.0,843.2155888281778,0,2086115.366760912,0.00809110863298438,149.2324076267639,0.027890056588520614,0.003741054001301236,-6.567774783757445,690246.0,97.7903535793133,-2.9113806442479984
Singapore Pools Peace Centre Branch,228149,,ROCHOR,CENTRAL REGION,mixed,13120,1,0,1.30121862271795,103.849592475825,181433,151024,52623,104420,48536,14,0.5395,410609,595534,175811,712826,328504,42,0.4218,1308248,1419779,272636,1021433,620131,82,0.4814,0.0,8,41,49,1611,3756,2572,42.0,595534.0,360.70303553836044,1,927728.2074046631,0.003598242852527384,66.36599117201507,0.019051321928460343,0.0026566905226631968,-2.1317034272824325,108024.0,15.304261314157186,8.613284557741123
Singapore Pools People's Park Centre (Chinatown) Branch,058357,Branch,OUTRAM,CENTRAL REGION,commercial,18340,1,0,1.28549527021288,103.843851997218,53183,219908,76120,49405,107312,22,0.2613,302133,811859,163042,280192,255724,45,0.3004,1106837,1218079,210207,745682,844879,158,0.4781,12.0,29,140,169,2068,4169,2115,45.0,811859.0,479.47045463254454,0,1014080.0115478317,0.003933162885766678,72.54325626508061,0.07990543735224587,0.009162871394491434,11.324892118434333,95175.0,13.483883864464472,42.35141255048865
Singapore Pools Potong Pasir Branch,350148,Branch,TOA PAYOH,CENTRAL REGION,residential,121850,1,0,1.3323543597317,103.86777426102,389539,0,36968,137857,15096,46,0.9567,1131357,264558,68225,333350,85770,122,0.796,3014163,756603,70513,767890,300316,398,0.7939,12.0,9,31,40,2311,4152,1872,122.0,264558.0,263.57955326808803,0,493420.9237178608,0.0019137591138056497,35.2973730950314,0.021367521367521368,0.002168726957276079,0.7915335570607063,228384.0,32.3562209876738,1.3437832590395073
Singapore Pools Rochor Centre Branch,180001,,ROCHOR,CENTRAL REGION,mixed,13120,1,0,1.3052787317021182,103.85491101759817,139464,220505,58485,52300,37608,29,0.4032,793039,691162,194233,279613,146473,98,0.5303,1354231,1413568,202315,937345,643893,158,0.49,13.0,9,47,56,1892,3091,2291,98.0,691162.0,467.878843943023,1,1071910.4314734656,0.004157461223895471,76.68021481352807,0.024443474465298997,0.0030362177401865105,-2.3616383098616103,224518.0,31.808506829333695,4.289345543359988
Singapore Pools Serangoon Central Branch,550254,Branch,SERANGOON,NORTH-EAST REGION,residential,116900,1,0,1.35406229913885,103.871216925982,489632,0,83592,11685,73202,85,0.9271,1938751,19983,107199,233348,112832,144,0.9644,4491553,81356,110969,411788,254081,204,0.9708,12.0,20,68,88,1900,4160,2283,144.0,19983.0,154.69400363230824,0,353166.4102925597,0.0013697745756194942,25.26412227272595,0.038545773105562856,0.004771199306007373,12.4814163725612,328752.0,46.57582125779274,6.069789727896664
Singapore Pools Siglap Branch,459060,Branch,BEDOK,EAST REGION,residential,276990,1,0,1.31205682541822,103.922171053658,541383,0,2624,7948,15078,0,0.9976,1888382,2133,2624,308342,256477,6,0.9982,3258582,436936,43599,424788,496159,75,0.8773,12.0,15,43,58,1634,4150,2549,6.0,2133.0,7.141485750273406,0,18203.647177446914,7.060380704540536e-05,1.3022166171454566,0.022754021184778345,0.0031446540880503146,49.68490501367955,15294.0,2.1667719445560243,37.930287620344366
Singapore Pools Silat Avenue Branch,160150,Branch,OUTRAM,CENTRAL REGION,residential,18340,1,0,1.27707706824333,103.831425856916,273116,71021,0,182076,34739,22,0.7936,1291786,154077,10688,411645,112584,194,0.8905,2250107,585688,115379,587246,285001,369,0.782,12.0,8,24,32,2159,4058,2024,194.0,154077.0,276.45508670645836,1,559545.0954938717,0.0021702252065397927,40.02763370941994,0.015810276679841896,0.001734981565820863,-1.2688421276528705,392656.0,55.629397454007474,-3.1681115832607296
Singapore Pools Sim Lim Square Branch,188504,Branch,ROCHOR,CENTRAL REGION,mixed,13120,1,0,1.3030242605718,103.853037814067,99107,193316,90083,81527,20626,22,0.3769,536067,782349,148825,286044,104524,62,0.4161,1261523,1440445,245296,991525,627096,122,0.4696,11.0,10,57,67,2151,4160,2032,62.0,782349.0,480.67802871104044,0,976737.7543408342,0.0037883289688717607,69.87193950187076,0.03297244094488189,0.003632617653437432,-0.34357684543107786,125984.0,17.848737849022243,11.63404981518988
Singapore Pools Suntec City Branch,038983,Branch,DOWNTOWN CORE,CENTRAL REGION,commercial,3190,1,0,1.29485990186642,103.860333693777,0,373629,0,0,193,0,0.0,94967,738316,80098,118496,299022,12,0.1478,479320,1086039,169284,444541,1604228,74,0.3251,11.0,18,55,73,2246,4142,1937,12.0,738316.0,407.1135458034976,0,788578.9382213748,0.0030585450625099024,56.41180513293264,0.03768714506969541,0.003957926697028844,2.2085850598030654,23244.0,3.2930853327618825,38.41265877069399
Singapore Pools Tampines Mart Branch,529287,Branch,TAMPINES,EAST REGION,residential,259900,1,0,1.35454944260132,103.959900189012,491558,0,16743,129054,28656,102,0.9835,1955002,156830,58745,224361,66711,267,0.9142,3816418,609166,107282,989556,183809,582,0.8538,12.0,16,50,66,1796,4167,2387,267.0,156830.0,350.9283685960517,0,837666.0158387754,0.0032489318856963904,59.92329969978422,0.027649769585253458,0.0035783994795055302,0.785000544019488,637329.0,90.29335665306306,-2.5565814122122794
Singapore Pools Tampines N4 Branch,520481,Branch,PASIR RIS,EAST REGION,residential,147110,1,0,1.36162956418494,103.953251115722,467905,0,48538,44221,27740,124,0.953,1498106,0,123661,292104,183645,395,0.9619,3725557,153594,191379,517418,513776,758,0.9388,12.0,9,32,41,1906,4179,2277,395.0,0.0,395.0,0,899415.0,0.0034884285821809432,64.34057676974531,0.018006148440931048,0.0022229451312079807,-2.9098399949216733,899415.0,127.42429635888955,-7.656137601613086
Singapore Pools Tanjong Pagar Branch,082001,Branch,OUTRAM,CENTRAL REGION,mixed,18340,1,0,1.27568847511494,103.842433449984,154759,198299,30056,44450,24786,37,0.4432,317319,547882,65804,336325,164509,55,0.3762,757621,901212,123894,456011,307326,121,0.4597,12.0,20,102,122,1617,4179,2566,55.0,547882.0,348.2018264563031,0,893485.8866868737,0.003465432203036167,63.91643155279906,0.0475448168355417,0.006614617219692041,7.26519089219341,141130.0,19.994541946854437,22.812226799338678
Singapore Pools Teban Gardens Branch,600037,Branch,JURONG EAST,WEST REGION,mixed,78600,1,0,1.32053143645806,103.742652199249,228218,40224,25539,51863,61695,31,0.8197,414804,386737,25539,62732,73344,63,0.517,1108418,1299705,53615,197770,375702,63,0.4611,12.0,12,52,64,1614,4162,2569,63.0,386737.0,269.96426376159695,0,693538.1936035425,0.0026899245147131616,49.61296774936955,0.02491241728298949,0.003469963131641726,2.0425543146603697,161847.0,22.92961546427088,8.576900725902677
Singapore Pools Teck Whye Branch,680141,Branch,CHOA CHU KANG,WEST REGION,residential,192070,1,0,1.38041161319004,103.75257991701,440268,0,39224,95245,21578,96,0.9591,1341046,24169,81634,349117,174558,206,0.9551,2998090,49670,158144,542807,472560,477,0.9598,12.0,21,81,102,1609,4160,2574,206.0,24169.0,218.9341627277815,0,563536.5348613096,0.002185706214943491,40.31316542841775,0.039627039627039624,0.005530253741054001,9.715586771015726,530244.0,75.1221278258902,3.1010655313938367
Singapore Pools Telok Blangah Branch,090006,Branch,BUKIT MERAH,CENTRAL REGION,residential,151250,1,0,1.27814081311562,103.818484019328,161904,73616,7841,78762,58861,35,0.6814,936633,221551,82159,205072,1193933,174,0.7883,2792741,519579,143838,488039,1385370,385,0.8289,12.0,7,38,45,1786,4095,2397,174.0,221551.0,292.56413945561343,1,701276.2422751054,0.0027199369451887346,50.16651701706102,0.01877346683354193,0.002439817826935589,-0.7294422077854857,417078.0,59.08937551271986,-1.8328927108913897
Singapore Pools Toa Payoh Lorong 1 Branch,310111,Branch,BISHAN,CENTRAL REGION,residential,87320,1,0,1.34123713837195,103.845306137194,467695,57587,0,105788,6127,67,0.8904,1569535,202067,621,506008,115265,230,0.8858,3180066,504346,64953,874619,423014,417,0.8568,12.0,17,70,87,1845,4156,2338,230.0,202067.0,338.13717819995145,0,790564.7226314865,0.003066247032228312,56.553860262418986,0.03721129170230967,0.0047169811320754715,4.048564932966205,537740.0,76.18412092752429,1.2391662961869563
Singapore Pools Toa Payoh Lorong 4 Branch,310085,Branch,TOA PAYOH,CENTRAL REGION,residential,121850,1,0,1.33628536216028,103.848428644103,560191,99794,45015,48197,27898,127,0.8265,1523291,255633,45015,291511,271542,265,0.8475,3051924,503322,145235,872671,408019,491,0.8444,12.0,9,44,53,1697,4167,2486,265.0,255633.0,401.80329432707066,0,998882.9896970977,0.003874220433852791,71.45612168198087,0.021319388576025743,0.0028735632183908046,-2.183336747372484,658790.0,93.33383610265878,-4.174937430799633
Singapore Pools Toa Payoh Lorong 8 Branch,310212,Branch,TOA PAYOH,CENTRAL REGION,residential,121850,1,0,1.34064293639026,103.85433449712,358835,49296,0,92206,29064,62,0.8792,1568073,258157,20559,241238,106253,298,0.8546,3245345,534730,64953,734382,337993,500,0.8525,12.0,11,56,67,2187,4158,1996,298.0,258157.0,436.15402570714105,0,870563.4353114535,0.0033765262646743774,62.27665042565422,0.03356713426853707,0.003632617653437432,0.5985321259296884,594808.0,84.26920928452203,-1.8812130954878616
Singapore Pools Upp Serangoon Branch,534766,,HOUGANG,NORTH-EAST REGION,residential,227560,1,0,1.36294140003047,103.888499486331,475501,0,88429,72547,4212,38,0.9216,1667317,180964,112711,185639,159184,151,0.879,3577676,1008353,166784,420591,264845,375,0.7703,0.0,1,16,17,2237,3284,1946,151.0,180964.0,247.84380089661357,1,482304.03654481,0.0018706416797408952,34.50211514114107,0.008735868448098663,0.0009217089568423336,-2.979666625242932,293846.0,41.63052627304888,-3.817400630038884
Singapore Pools Upp Thomson Branch,574424,,BISHAN,CENTRAL REGION,residential,87320,1,0,1.35184499157062,103.836053648292,463397,24480,11473,21815,22232,19,0.9395,1041361,369705,11473,205281,58510,48,0.7361,3092660,460579,48726,693911,353422,165,0.8654,0.0,5,18,23,1661,3257,2522,48.0,369705.0,245.84950272143917,1,620032.4458634696,0.0024048285897274183,44.3546585089325,0.009119746233148296,0.0012470180004337454,-3.2064392116088696,121056.0,17.150565222974638,1.4124552073507688
Singapore Pools Upper Boon Keng Branch,380018,Branch,KALLANG,CENTRAL REGION,mixed,101290,1,0,1.31480351462869,103.872301458156,410824,33762,1961,59680,35651,45,0.9222,872804,790696,3689,73570,116416,95,0.5246,1861545,1546370,63036,287741,763366,236,0.5454,12.0,11,47,58,1958,4151,2225,95.0,790696.0,518.1449680254016,0,1152872.5538565186,0.004471477091759664,82.47192348041524,0.02606741573033708,0.0031446540880503146,-2.6947286774921317,211375.0,29.946477035473368,5.126424180215635
Singapore Pools Whampoa Drive Branch,320088,Branch,TOA PAYOH,CENTRAL REGION,residential,121850,1,0,1.32324726968904,103.855171553668,439475,38363,42818,61971,27351,63,0.8852,1627513,68751,70154,300164,227197,217,0.9412,2989496,672288,167922,757400,398307,400,0.8025,12.0,21,83,104,1848,4169,2335,217.0,68751.0,253.79244576514157,0,592605.3608616055,0.0022984511919228352,42.39263378382477,0.04453961456102784,0.005638690088917805,9.462098024907025,506695.0,71.78583172792041,3.802135189032963
Singapore Pools Woodlands 888 Branch,730888,Branch,MANDAI,NORTH REGION,residential,2090,1,0,1.43712301500434,103.795314383823,495512,0,15397,40025,60262,126,0.9849,1892446,90419,64941,225325,169231,446,0.94,2936589,793005,79474,774037,307206,623,0.7814,12.0,21,82,103,1956,4160,2227,446.0,90419.0,494.3881856793114,0,1101002.4895078265,0.004270296307545989,78.76134509637822,0.046250561293219576,0.005584471914985904,2.7311902491037165,993242.0,140.71720280859913,-3.1795516205921057
Singapore Pools Woodlands Centre,731001,,WOODLANDS,NORTH REGION,residential,255130,1,0,1.443578459984722,103.77085901032147,203634,3376,0,222684,48077,33,0.9837,600653,260472,28001,308434,162276,92,0.6913,1291245,813124,69198,346184,503627,185,0.61,0.0,0,7,7,2709,3203,1474,92.0,260472.0,231.39290967895673,1,341073.1488667822,0.0013228702224460775,24.399018382795454,0.0047489823609226595,0.0003795272175233138,-3.5223991678314532,135608.0,19.21221458463145,-2.786157815935652
Singapore Pools Woodlands N3 Branch,730305,Branch,WOODLANDS,NORTH REGION,residential,255130,1,0,1.43036145835565,103.774102414119,392236,0,41197,218181,49567,75,0.9525,1007039,369922,51197,256992,347007,168,0.7231,1856580,772637,51197,330569,1681690,270,0.7022,12.0,9,56,65,2004,4151,2179,168.0,369922.0,365.96563137020115,0,797439.1107556683,0.0030929097096546398,57.04562668487018,0.029830197338228545,0.0035241813055736284,1.0531610569797731,366072.0,51.863118823559105,1.824160119652856
